,,Contestants,Total score,Romania,Ireland,Germany,Serbia,Albania,Turkey,Croatia,Poland,Bosnia and Herzegovina,Finland,Slovenia,Estonia,Russia,Portugal,Azerbaijan,Greece,Iceland,Denmark,France,Spain,Slovakia,Bulgaria,Ukraine,Latvia,Malta,Norway,Cyprus,Lithuania,Belarus,Switzerland,Belgium,United Kingdom,Netherlands,Israel,Macedonia,Moldova,Georgia,Sweden,Armenia,Italy,Austria,San Marino,Hungary,Montenegro,Australia,Czech Republic,Jury score,Televoting score,North Macedonia
euro_2018,1,Ukraine,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,4.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,4.0,15.0,8.0,0.0,4.0,8.0,0.0,5.0,0.0,7.0,0.0,12.0,11.0,119.0,0.0
euro_2018,2,Spain,61.0,10.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,18.0,0.0
euro_2018,3,Slovenia,64.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,7.0,41.0,23.0,0.0
euro_2018,4,Lithuania,181.0,6.0,12.0,8.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,22.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,16.0,5.0,15.0,6.0,0.0,5.0,8.0,0.0,12.0,7.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,90.0,91.0,0.0
euro_2018,5,Austria,342.0,12.0,5.0,15.0,4.0,2.0,0.0,0.0,12.0,0.0,10.0,12.0,18.0,0.0,8.0,0.0,0.0,17.0,18.0,7.0,8.0,0.0,16.0,7.0,7.0,1.0,16.0,2.0,15.0,10.0,8.0,15.0,12.0,13.0,13.0,0.0,3.0,9.0,12.0,7.0,7.0,0.0,0.0,11.0,0.0,5.0,5.0,271.0,71.0,0.0
euro_2018,6,Estonia,245.0,3.0,7.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,9.0,19.0,3.0,7.0,7.0,7.0,7.0,3.0,0.0,2.0,4.0,18.0,0.0,0.0,5.0,12.0,0.0,10.0,0.0,6.0,4.0,8.0,12.0,13.0,16.0,0.0,2.0,10.0,2.0,5.0,0.0,5.0,8.0,5.0,143.0,102.0,0.0
euro_2018,7,Norway,144.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,7.0,3.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,18.0,0.0,0.0,5.0,4.0,0.0,0.0,7.0,0.0,10.0,7.0,12.0,0.0,0.0,7.0,7.0,1.0,0.0,60.0,84.0,0.0
euro_2018,8,Portugal,39.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0
euro_2018,9,United Kingdom,48.0,0.0,10.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,6.0,0.0,23.0,25.0,0.0
euro_2018,10,Serbia,113.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,24.0,0.0,0.0,38.0,75.0,0.0
euro_2018,11,Germany,340.0,8.0,16.0,0.0,10.0,14.0,0.0,3.0,11.0,0.0,1.0,4.0,6.0,4.0,8.0,5.0,2.0,14.0,24.0,8.0,13.0,0.0,6.0,0.0,3.0,4.0,18.0,3.0,7.0,0.0,18.0,7.0,3.0,24.0,8.0,3.0,8.0,7.0,6.0,5.0,13.0,16.0,14.0,1.0,0.0,12.0,3.0,204.0,136.0,0.0
euro_2018,12,Albania,184.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,0.0,10.0,12.0,17.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,12.0,9.0,0.0,10.0,20.0,0.0,6.0,126.0,58.0,0.0
euro_2018,13,France,173.0,0.0,4.0,0.0,0.0,12.0,0.0,6.0,3.0,0.0,9.0,2.0,0.0,2.0,5.0,0.0,5.0,9.0,2.0,0.0,10.0,0.0,5.0,19.0,10.0,8.0,8.0,4.0,15.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,59.0,0.0
euro_2018,14,Czech Republic,281.0,3.0,7.0,8.0,5.0,1.0,0.0,9.0,4.0,0.0,5.0,11.0,5.0,2.0,0.0,6.0,7.0,11.0,6.0,4.0,14.0,0.0,11.0,14.0,4.0,8.0,4.0,13.0,8.0,11.0,0.0,8.0,5.0,6.0,12.0,9.0,6.0,0.0,3.0,14.0,0.0,15.0,10.0,8.0,0.0,4.0,0.0,66.0,215.0,0.0
euro_2018,15,Denmark,226.0,2.0,2.0,3.0,4.0,0.0,0.0,2.0,6.0,0.0,13.0,7.0,8.0,7.0,2.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,11.0,5.0,2.0,10.0,0.0,10.0,10.0,2.0,5.0,2.0,8.0,6.0,0.0,0.0,3.0,12.0,0.0,12.0,5.0,6.0,24.0,6.0,10.0,7.0,38.0,188.0,0.0
euro_2018,16,Australia,99.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,2.0,6.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,8.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,90.0,9.0,0.0
euro_2018,17,Finland,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,23.0,23.0,0.0
euro_2018,18,Bulgaria,166.0,5.0,10.0,0.0,2.0,14.0,0.0,8.0,2.0,0.0,10.0,0.0,7.0,0.0,7.0,6.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,1.0,2.0,0.0,14.0,0.0,1.0,7.0,11.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,5.0,100.0,66.0,0.0
euro_2018,19,Moldova,209.0,19.0,1.0,0.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,24.0,6.0,11.0,11.0,0.0,0.0,6.0,0.0,0.0,8.0,6.0,7.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,4.0,0.0,10.0,1.0,0.0,3.0,0.0,11.0,10.0,0.0,9.0,2.0,8.0,7.0,6.0,94.0,115.0,0.0
euro_2018,20,Sweden,274.0,0.0,0.0,12.0,12.0,4.0,0.0,0.0,6.0,0.0,8.0,12.0,5.0,11.0,0.0,2.0,8.0,7.0,11.0,5.0,2.0,0.0,2.0,6.0,12.0,7.0,13.0,12.0,12.0,1.0,5.0,8.0,2.0,8.0,10.0,7.0,0.0,12.0,0.0,12.0,1.0,8.0,8.0,1.0,2.0,12.0,8.0,253.0,21.0,0.0
euro_2018,21,Hungary,93.0,10.0,0.0,2.0,12.0,0.0,0.0,0.0,10.0,0.0,8.0,3.0,3.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,28.0,65.0,0.0
euro_2018,22,Israel,529.0,8.0,13.0,11.0,9.0,6.0,0.0,16.0,10.0,0.0,19.0,1.0,0.0,18.0,2.0,13.0,10.0,15.0,3.0,24.0,22.0,0.0,14.0,22.0,8.0,14.0,7.0,10.0,7.0,8.0,6.0,16.0,17.0,15.0,0.0,4.0,22.0,15.0,17.0,18.0,9.0,19.0,24.0,16.0,1.0,18.0,22.0,212.0,317.0,0.0
euro_2018,23,Netherlands,121.0,8.0,3.0,5.0,7.0,0.0,0.0,0.0,8.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,8.0,5.0,0.0,9.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,89.0,32.0,0.0
euro_2018,24,Ireland,136.0,1.0,0.0,15.0,0.0,7.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,8.0,4.0,3.0,0.0,12.0,14.0,74.0,62.0,0.0
euro_2018,25,Cyprus,436.0,12.0,17.0,9.0,10.0,20.0,0.0,8.0,8.0,0.0,7.0,14.0,12.0,11.0,5.0,14.0,24.0,3.0,6.0,3.0,20.0,0.0,15.0,4.0,1.0,22.0,7.0,0.0,7.0,15.0,10.0,11.0,8.0,11.0,2.0,18.0,13.0,10.0,16.0,19.0,8.0,1.0,7.0,7.0,6.0,7.0,8.0,183.0,253.0,0.0
euro_2018,26,Italy,308.0,6.0,0.0,12.0,14.0,24.0,0.0,10.0,5.0,0.0,10.0,10.0,7.0,7.0,14.0,5.0,9.0,0.0,0.0,10.0,10.0,0.0,6.0,5.0,6.0,22.0,0.0,15.0,7.0,4.0,8.0,6.0,0.0,7.0,5.0,6.0,8.0,5.0,0.0,3.0,0.0,10.0,12.0,6.0,12.0,0.0,2.0,59.0,249.0,0.0
euro_2019,1,Malta,107.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2.0,10.0,8.0,0.0,0.0,0.0,6.0,4.0,3.0,87.0,20.0,11.0
euro_2019,2,Albania,90.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,15.0,0.0,0.0,43.0,47.0,20.0
euro_2019,3,Czech Republic,157.0,8.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,4.0,12.0,8.0,0.0,10.0,0.0,0.0,8.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,7.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,10.0,12.0,1.0,3.0,4.0,3.0,0.0,12.0,1.0,7.0,0.0,150.0,7.0,0.0
euro_2019,4,Germany,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0
euro_2019,5,Russia,370.0,13.0,8.0,8.0,8.0,13.0,0.0,2.0,3.0,0.0,4.0,0.0,18.0,0.0,10.0,24.0,18.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,16.0,14.0,1.0,20.0,13.0,13.0,3.0,1.0,4.0,5.0,12.0,0.0,17.0,8.0,3.0,17.0,8.0,5.0,22.0,7.0,20.0,4.0,12.0,126.0,244.0,6.0
euro_2019,6,Denmark,120.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,9.0,12.0,1.0,0.0,4.0,7.0,7.0,0.0,16.0,0.0,0.0,6.0,3.0,0.0,0.0,69.0,51.0,0.0
euro_2019,7,San Marino,77.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,12.0,65.0,8.0
euro_2019,8,North Macedonia,305.0,7.0,5.0,7.0,24.0,18.0,0.0,17.0,8.0,0.0,7.0,14.0,0.0,4.0,5.0,11.0,1.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,10.0,0.0,0.0,10.0,14.0,0.0,12.0,4.0,0.0,0.0,12.0,2.0,2.0,10.0,10.0,12.0,1.0,10.0,13.0,7.0,7.0,247.0,58.0,0.0
euro_2019,9,Sweden,334.0,1.0,14.0,3.0,8.0,6.0,0.0,5.0,0.0,0.0,19.0,7.0,15.0,0.0,2.0,0.0,0.0,20.0,22.0,10.0,18.0,0.0,0.0,0.0,10.0,11.0,20.0,7.0,11.0,2.0,12.0,2.0,15.0,20.0,6.0,0.0,2.0,8.0,0.0,14.0,2.0,6.0,0.0,4.0,0.0,20.0,12.0,241.0,93.0,0.0
euro_2019,10,Slovenia,105.0,0.0,0.0,3.0,10.0,0.0,0.0,10.0,14.0,0.0,7.0,0.0,7.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,10.0,46.0,59.0,2.0
euro_2019,11,Cyprus,109.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,77.0,32.0,1.0
euro_2019,12,Netherlands,498.0,17.0,16.0,15.0,3.0,7.0,0.0,10.0,10.0,0.0,13.0,11.0,15.0,5.0,20.0,7.0,6.0,12.0,14.0,17.0,16.0,0.0,0.0,0.0,17.0,17.0,15.0,11.0,19.0,16.0,16.0,18.0,10.0,0.0,14.0,0.0,9.0,13.0,18.0,16.0,5.0,15.0,9.0,9.0,1.0,12.0,10.0,237.0,261.0,14.0
euro_2019,13,Greece,74.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,50.0,24.0,0.0
euro_2019,14,Israel,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,35.0,0.0
euro_2019,15,Norway,331.0,4.0,18.0,17.0,4.0,5.0,0.0,5.0,9.0,0.0,10.0,6.0,10.0,10.0,10.0,1.0,0.0,12.0,17.0,8.0,7.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,8.0,8.0,15.0,7.0,12.0,12.0,10.0,0.0,10.0,0.0,16.0,5.0,10.0,9.0,3.0,10.0,0.0,12.0,10.0,40.0,291.0,5.0
euro_2019,16,United Kingdom,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0
euro_2019,17,Iceland,232.0,5.0,6.0,2.0,5.0,0.0,0.0,3.0,15.0,0.0,12.0,7.0,5.0,9.0,3.0,0.0,2.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,7.0,1.0,10.0,0.0,12.0,7.0,0.0,13.0,8.0,7.0,0.0,0.0,1.0,3.0,8.0,3.0,7.0,6.0,8.0,12.0,2.0,18.0,10.0,46.0,186.0,2.0
euro_2019,18,Estonia,76.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,48.0,0.0
euro_2019,19,Belarus,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,13.0,0.0
euro_2019,20,Azerbaijan,302.0,16.0,7.0,0.0,3.0,11.0,0.0,0.0,4.0,0.0,2.0,10.0,6.0,24.0,8.0,0.0,8.0,4.0,9.0,6.0,8.0,0.0,0.0,0.0,10.0,10.0,8.0,6.0,15.0,11.0,0.0,0.0,10.0,4.0,10.0,0.0,16.0,17.0,8.0,0.0,8.0,5.0,8.0,7.0,3.0,3.0,12.0,202.0,100.0,5.0
euro_2019,21,France,105.0,1.0,0.0,4.0,1.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,18.0,2.0,0.0,6.0,0.0,0.0,5.0,0.0,4.0,5.0,5.0,0.0,1.0,0.0,13.0,2.0,67.0,38.0,0.0
euro_2019,22,Italy,472.0,8.0,5.0,18.0,17.0,13.0,0.0,24.0,7.0,0.0,8.0,16.0,0.0,1.0,13.0,11.0,17.0,9.0,4.0,18.0,16.0,0.0,0.0,0.0,5.0,24.0,10.0,16.0,13.0,10.0,17.0,20.0,0.0,16.0,18.0,0.0,5.0,1.0,12.0,15.0,0.0,17.0,20.0,11.0,7.0,5.0,10.0,219.0,253.0,15.0
euro_2019,23,Serbia,89.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,1.0,0.0,35.0,54.0,10.0
euro_2019,24,Switzerland,364.0,14.0,17.0,16.0,11.0,14.0,0.0,14.0,5.0,0.0,5.0,9.0,14.0,2.0,6.0,8.0,7.0,12.0,12.0,4.0,13.0,0.0,0.0,0.0,1.0,8.0,12.0,8.0,2.0,8.0,0.0,12.0,12.0,16.0,10.0,0.0,4.0,3.0,11.0,15.0,3.0,22.0,7.0,8.0,0.0,7.0,5.0,152.0,212.0,7.0
euro_2019,25,Australia,284.0,14.0,14.0,15.0,7.0,3.0,0.0,0.0,18.0,0.0,16.0,2.0,2.0,4.0,11.0,2.0,5.0,20.0,2.0,10.0,15.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,3.0,2.0,4.0,8.0,18.0,4.0,11.0,0.0,10.0,0.0,11.0,1.0,12.0,3.0,0.0,0.0,4.0,0.0,8.0,153.0,131.0,10.0
euro_2019,26,Spain,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0
